epoch,loss
1,6.351267337799072
2,6.262457370758057
3,5.487199306488037
4,5.334786415100098
5,5.281089782714844
6,5.242569446563721
7,5.197124004364014
8,5.167114734649658
9,5.139066219329834
10,5.12132453918457
11,5.079888820648193
12,5.065409183502197
13,5.03537654876709
14,5.0247697830200195
15,5.005345344543457
16,4.985808849334717
17,4.968283176422119
18,4.962433815002441
19,4.945754051208496
20,4.939706802368164
21,4.927697658538818
22,4.917502403259277
23,4.907454490661621
24,4.894473552703857
25,4.899178981781006
26,4.888840198516846
27,4.883428573608398
28,4.87014627456665
29,4.871681213378906
30,4.867109298706055
31,4.859889984130859
32,4.852840900421143
33,4.850493431091309
34,4.844189167022705
35,4.835798740386963
36,4.834243297576904
37,4.836236953735352
38,4.833327770233154
39,4.826991558074951
40,4.8278489112854
41,4.827615261077881
42,4.82149076461792
43,4.8199310302734375
44,4.812768459320068
45,4.8100481033325195
46,4.805544853210449
47,4.811885833740234
48,4.809012413024902
49,4.805435657501221
50,4.802013874053955
51,4.795656204223633
52,4.790898323059082
53,4.793946743011475
54,4.790528774261475
55,4.791496276855469
56,4.792741775512695
57,4.791104793548584
58,4.781901836395264
59,4.790775775909424
60,4.772433757781982
61,4.778597354888916
62,4.779916286468506
63,4.774569034576416
64,4.780385494232178
65,4.773741245269775
66,4.772797107696533
67,4.774435997009277
68,4.772531986236572
69,4.755637168884277
70,4.764083385467529
71,4.764528274536133
72,4.759132385253906
73,4.758510112762451
74,4.768157482147217
75,4.754450798034668
76,4.761919021606445
77,4.762653350830078
78,4.758986949920654
79,4.760208606719971
80,4.751099109649658
81,4.758576393127441
82,4.748889446258545
83,4.74856424331665
84,4.747781276702881
85,4.756750106811523
86,4.748859405517578
87,4.749293327331543
88,4.742445945739746
89,4.748565196990967
90,4.744865417480469
91,4.745072841644287
92,4.741745471954346
93,4.748895645141602
94,4.7431840896606445
95,4.747834205627441
96,4.741212844848633
97,4.740386009216309
98,4.748669147491455
99,4.7425971031188965
100,4.739269733428955
101,4.741697311401367
102,4.740547180175781
103,4.7443671226501465
104,4.743459224700928
105,4.737514972686768
106,4.744907379150391
107,4.7395501136779785
108,4.739225387573242
109,4.736137390136719
110,4.733270645141602
111,4.738192081451416
112,4.731473445892334
113,4.732999324798584
114,4.734225749969482
115,4.730360507965088
116,4.736642837524414
117,4.73459005355835
118,4.729996681213379
119,4.731402397155762
120,4.731415271759033
121,4.732832908630371
122,4.733651161193848
123,4.7287068367004395
124,4.730576038360596
