epoch,loss
1,6.404791355133057
2,7.03079891204834
3,5.71680212020874
4,5.567946910858154
5,5.529476642608643
6,5.497476577758789
7,5.475331783294678
8,5.450283527374268
9,5.426998138427734
10,5.4126410484313965
11,5.392820358276367
12,5.369726181030273
13,5.349514961242676
14,5.34058952331543
15,5.325462818145752
16,5.30635929107666
17,5.288419246673584
18,5.28180456161499
19,5.269808292388916
20,5.263410568237305
21,5.254495620727539
22,5.23823881149292
23,5.233059883117676
24,5.221665859222412
25,5.2130889892578125
26,5.210297584533691
27,5.19758415222168
28,5.195590019226074
29,5.184295654296875
30,5.176975250244141
31,5.171988487243652
32,5.167200088500977
33,5.161308765411377
34,5.152696132659912
35,5.147977828979492
36,5.142153739929199
37,5.138317108154297
38,5.132707595825195
39,5.124905586242676
40,5.118130207061768
41,5.116407871246338
42,5.112882614135742
43,5.109241962432861
44,5.096810817718506
45,5.099758625030518
46,5.1002349853515625
47,5.089293479919434
48,5.083334445953369
49,5.083081245422363
50,5.083440780639648
51,5.0798234939575195
52,5.07083797454834
53,5.071906566619873
54,5.068742752075195
55,5.066484451293945
56,5.063143730163574
57,5.058188438415527
58,5.064903259277344
59,5.056299209594727
60,5.048778057098389
61,5.060207843780518
62,5.0531392097473145
63,5.0505218505859375
64,5.051492214202881
65,5.046714782714844
66,5.049580097198486
67,5.042998313903809
68,5.046996116638184
69,5.041659355163574
70,5.039475917816162
71,5.037381172180176
72,5.039647579193115
73,5.03392219543457
74,5.036920547485352
75,5.031376361846924
76,5.029493808746338
77,5.026291370391846
78,5.0296101570129395
79,5.028471946716309
80,5.02756929397583
81,5.028042316436768
82,5.022953987121582
83,5.018212795257568
84,5.018866539001465
85,5.019497871398926
86,5.016695976257324
87,5.018828392028809
88,5.020300388336182
89,5.0188422203063965
90,5.018187046051025
91,5.019185543060303
92,5.014087677001953
93,5.012930393218994
94,5.013469219207764
95,5.013266086578369
96,5.013017654418945
97,5.011670112609863
98,5.010712623596191
99,5.009925365447998
100,5.008316993713379
101,5.008542060852051
102,5.00642204284668
103,5.004561424255371
104,5.009488582611084
105,5.005476474761963
106,5.002610683441162
107,5.00602912902832
108,5.005557060241699
109,5.00283145904541
110,5.00519323348999
111,5.0019307136535645
112,5.002503871917725
113,4.9989776611328125
114,5.00168514251709
115,5.003736972808838
116,4.999701976776123
117,4.99866247177124
118,4.998009204864502
119,4.99921178817749
120,5.000357151031494
121,4.997834205627441
122,4.99918794631958
123,4.998298645019531
124,4.997427940368652
125,4.997981071472168
126,4.997694969177246
127,4.996670722961426
128,4.997591972351074
129,4.996927261352539
130,4.997024059295654
131,4.997088432312012
132,4.997559547424316
133,4.996525764465332
134,4.996716022491455
135,4.996420383453369
136,4.995765209197998
137,4.995814323425293
138,4.996801376342773
139,4.997518062591553
140,4.9959492683410645
141,4.995392322540283
142,4.995054721832275
143,4.996142387390137
144,4.996171474456787
145,4.995552062988281
146,4.996432304382324
147,4.996635437011719
