k,n_query,n_candidate,accuracy,balanced_accuracy,macro_f1,gof_f1,gof_precision,gof_recall,roc_auc,average_precision,method,target_gene,candidate_pool,hidden_dim,proj_dim,seed,final_loss
1,32,316,0.65625,0.6626984126984128,0.6559139784946236,0.6666666666666666,0.7333333333333333,0.6111111111111112,0.6626984126984128,0.6668981481481481,contrastive_projection_wt_mut,SCN2A,non-SCN2A,1024,64,1,4.984496593475342
3,32,316,0.65625,0.6626984126984128,0.6559139784946236,0.6666666666666666,0.7333333333333333,0.6111111111111112,0.6408730158730158,0.6563161375661376,contrastive_projection_wt_mut,SCN2A,non-SCN2A,1024,64,1,4.984496593475342
5,32,316,0.625,0.626984126984127,0.6235294117647059,0.6470588235294118,0.6875,0.6111111111111112,0.6408730158730158,0.6563161375661376,contrastive_projection_wt_mut,SCN2A,non-SCN2A,1024,64,1,4.984496593475342
