k,n_query,n_candidate,accuracy,balanced_accuracy,macro_f1,gof_f1,gof_precision,gof_recall,roc_auc,average_precision,method,target_gene,candidate_pool,hidden_dim,proj_dim,seed,final_loss
1,32,316,0.625,0.6349206349206349,0.625,0.625,0.7142857142857143,0.5555555555555556,0.6349206349206349,0.6468253968253969,contrastive_projection_wt_mut,SCN2A,non-SCN2A,1024,256,2,4.980573654174805
3,32,316,0.625,0.6349206349206349,0.625,0.625,0.7142857142857143,0.5555555555555556,0.6468253968253969,0.6453271265771265,contrastive_projection_wt_mut,SCN2A,non-SCN2A,1024,256,2,4.980573654174805
5,32,316,0.625,0.6349206349206349,0.625,0.625,0.7142857142857143,0.5555555555555556,0.6468253968253969,0.6453271265771265,contrastive_projection_wt_mut,SCN2A,non-SCN2A,1024,256,2,4.980573654174805
