k,n_query,n_candidate,accuracy,balanced_accuracy,macro_f1,gof_f1,gof_precision,gof_recall,roc_auc,average_precision,method,target_gene,candidate_pool,hidden_dim,proj_dim,seed,final_loss
1,32,316,0.65625,0.6626984126984128,0.6559139784946236,0.6666666666666666,0.7333333333333333,0.6111111111111112,0.6626984126984128,0.6668981481481481,contrastive_projection_wt_mut,SCN2A,non-SCN2A,1024,128,4,4.981418132781982
3,32,316,0.65625,0.6626984126984128,0.6559139784946236,0.6666666666666666,0.7333333333333333,0.6111111111111112,0.6746031746031746,0.6667328042328042,contrastive_projection_wt_mut,SCN2A,non-SCN2A,1024,128,4,4.981418132781982
5,32,316,0.65625,0.6626984126984128,0.6559139784946236,0.6666666666666666,0.7333333333333333,0.6111111111111112,0.6746031746031746,0.6667328042328042,contrastive_projection_wt_mut,SCN2A,non-SCN2A,1024,128,4,4.981418132781982
