epoch,loss
1,6.112844944000244
2,5.8458571434021
3,5.404229640960693
4,5.321373462677002
5,5.270204544067383
6,5.221348762512207
7,5.188283920288086
8,5.145723819732666
9,5.112620830535889
10,5.081965923309326
11,5.06392240524292
12,5.038277626037598
13,5.012263298034668
14,4.991637229919434
15,4.978887557983398
16,4.963566780090332
17,4.942924976348877
18,4.934273719787598
19,4.928378582000732
20,4.912393569946289
21,4.9029035568237305
22,4.899364948272705
23,4.8864569664001465
24,4.873305320739746
25,4.874820709228516
26,4.862172603607178
27,4.859449863433838
28,4.852215766906738
29,4.848536491394043
30,4.842904567718506
31,4.834214687347412
32,4.835274696350098
33,4.829746246337891
34,4.823958396911621
35,4.823733806610107
36,4.816958427429199
37,4.8158955574035645
38,4.809903144836426
39,4.8078179359436035
40,4.801931381225586
41,4.800287246704102
42,4.799148082733154
43,4.795416355133057
44,4.793761730194092
45,4.793407917022705
46,4.793407917022705
47,4.7923197746276855
48,4.787571907043457
49,4.788494110107422
50,4.783454418182373
51,4.784119129180908
52,4.778160572052002
53,4.780599594116211
54,4.782648086547852
55,4.772459030151367
56,4.76740837097168
57,4.770106315612793
58,4.776721000671387
59,4.769557476043701
60,4.768688201904297
61,4.768157482147217
62,4.761858940124512
63,4.762001037597656
64,4.7616777420043945
65,4.765671253204346
66,4.756037712097168
67,4.759472370147705
68,4.755431652069092
69,4.752295017242432
70,4.748241424560547
71,4.751998424530029
72,4.751914978027344
73,4.7480316162109375
74,4.746828079223633
75,4.750811576843262
76,4.74652099609375
77,4.747541427612305
78,4.750655651092529
79,4.7405781745910645
80,4.742621421813965
81,4.734983444213867
82,4.735824108123779
83,4.738692283630371
84,4.7389373779296875
85,4.745763778686523
86,4.739063262939453
87,4.732357978820801
88,4.7325005531311035
89,4.732624530792236
90,4.734068870544434
91,4.736566543579102
92,4.729647636413574
93,4.730747222900391
94,4.729188442230225
95,4.7299652099609375
96,4.730742931365967
97,4.725636005401611
98,4.726048469543457
99,4.726933479309082
100,4.725915908813477
101,4.725663185119629
102,4.7270684242248535
103,4.72398042678833
104,4.723640441894531
105,4.722835063934326
106,4.726037502288818
107,4.726440906524658
108,4.728079319000244
109,4.724913120269775
110,4.722288608551025
111,4.723762035369873
112,4.723729133605957
113,4.726347923278809
114,4.724312782287598
115,4.724198341369629
116,4.728344440460205
117,4.723798751831055
118,4.724616527557373
119,4.724606037139893
120,4.721939563751221
121,4.723557949066162
122,4.721364974975586
123,4.7201313972473145
124,4.721187114715576
125,4.725086212158203
126,4.719736099243164
127,4.721978187561035
128,4.723508834838867
129,4.723509311676025
130,4.724240303039551
131,4.727018356323242
132,4.722644329071045
133,4.722684383392334
134,4.722006797790527
135,4.719509124755859
136,4.717588424682617
137,4.723641395568848
138,4.723195552825928
139,4.7208027839660645
140,4.721503734588623
141,4.718989372253418
142,4.719208717346191
143,4.720473289489746
144,4.7209577560424805
145,4.718736171722412
146,4.716795921325684
147,4.722172260284424
148,4.721071243286133
149,4.716760635375977
150,4.719539642333984
151,4.718054294586182
152,4.718384742736816
153,4.716681957244873
154,4.718405723571777
155,4.715813159942627
156,4.718921661376953
157,4.7200446128845215
158,4.715181350708008
159,4.718268394470215
160,4.720216751098633
161,4.71504545211792
162,4.71400785446167
163,4.715519428253174
164,4.713808536529541
165,4.714292526245117
166,4.720338821411133
167,4.714739799499512
168,4.714549541473389
169,4.718102931976318
170,4.7166523933410645
171,4.713301658630371
172,4.714292526245117
173,4.714433670043945
174,4.714020729064941
175,4.711517333984375
176,4.710844039916992
177,4.712131977081299
178,4.712880611419678
179,4.711490631103516
180,4.712182998657227
181,4.710862636566162
182,4.713314056396484
183,4.710936546325684
184,4.712492942810059
185,4.710916996002197
186,4.7100300788879395
187,4.710333347320557
188,4.7102580070495605
189,4.712381362915039
190,4.708818435668945
191,4.7095746994018555
192,4.709815502166748
193,4.708817958831787
194,4.709352493286133
195,4.712784767150879
196,4.710511207580566
197,4.707456111907959
198,4.708065986633301
199,4.70704984664917
200,4.7074713706970215
201,4.707897663116455
202,4.7066426277160645
203,4.707877159118652
204,4.7082366943359375
205,4.707945346832275
206,4.706611156463623
207,4.705583095550537
208,4.706359386444092
209,4.707169532775879
210,4.705698013305664
211,4.70707893371582
212,4.705132484436035
213,4.705699920654297
214,4.706681728363037
215,4.70748233795166
216,4.705819129943848
217,4.708381175994873
218,4.705806732177734
219,4.705318927764893
220,4.706387519836426
221,4.704124450683594
222,4.704803466796875
223,4.7098870277404785
224,4.706358909606934
225,4.7073163986206055
226,4.708661079406738
227,4.706613540649414
228,4.705141544342041
229,4.706150054931641
230,4.704472541809082
231,4.7046990394592285
232,4.70745849609375
233,4.7048516273498535
234,4.705593585968018
235,4.7044453620910645
236,4.704916954040527
237,4.704983234405518
238,4.705327033996582
239,4.704103469848633
240,4.704014778137207
241,4.705142021179199
242,4.706092357635498
243,4.704657077789307
244,4.703344821929932
245,4.703678131103516
246,4.705533981323242
247,4.703858375549316
248,4.703614234924316
249,4.704497337341309
250,4.705063819885254
251,4.704897403717041
252,4.70479154586792
253,4.703885078430176
254,4.702748775482178
255,4.703961372375488
256,4.7026190757751465
257,4.7065582275390625
258,4.703690528869629
259,4.702724456787109
260,4.705085754394531
261,4.705080032348633
262,4.703891277313232
263,4.702784538269043
264,4.704363822937012
265,4.703190326690674
266,4.704318523406982
267,4.703242778778076
268,4.70294713973999
269,4.703716278076172
270,4.703630447387695
271,4.703031063079834
272,4.701326847076416
273,4.703248977661133
274,4.7019219398498535
275,4.702603340148926
276,4.701772212982178
277,4.70259428024292
278,4.702434539794922
279,4.702908039093018
280,4.702360153198242
281,4.701866149902344
282,4.702395915985107
283,4.703039169311523
284,4.7026166915893555
285,4.701621055603027
286,4.701790809631348
287,4.702174186706543
288,4.701280117034912
289,4.70184326171875
290,4.702540397644043
291,4.702075481414795
292,4.702880859375
293,4.701118469238281
294,4.701643943786621
295,4.702596187591553
296,4.701760768890381
297,4.7026753425598145
298,4.70176362991333
299,4.701144695281982
300,4.701752662658691
301,4.701915264129639
302,4.701860427856445
303,4.701661586761475
304,4.700693130493164
305,4.701352596282959
306,4.70245361328125
307,4.7006354331970215
308,4.700977802276611
309,4.701035976409912
310,4.699815273284912
311,4.701405048370361
312,4.701610088348389
313,4.701104640960693
314,4.700083255767822
315,4.701026439666748
316,4.700493812561035
317,4.700338363647461
318,4.70095682144165
319,4.700911045074463
320,4.7012128829956055
321,4.699958324432373
322,4.699989318847656
323,4.700540542602539
324,4.700758934020996
325,4.700181484222412
326,4.700197219848633
327,4.7000508308410645
328,4.699864387512207
329,4.701191425323486
330,4.700081825256348
331,4.699544906616211
332,4.700160503387451
333,4.700244903564453
334,4.699804782867432
335,4.6998515129089355
336,4.700308322906494
337,4.701159954071045
338,4.699776649475098
339,4.70082950592041
340,4.700507164001465
341,4.700067043304443
342,4.700162410736084
343,4.700281620025635
344,4.700075149536133
345,4.700658798217773
346,4.70046854019165
347,4.700152397155762
348,4.700238227844238
349,4.699838161468506
350,4.6989006996154785
351,4.700161933898926
352,4.700943470001221
353,4.699977874755859
354,4.699925422668457
355,4.699745178222656
356,4.700096607208252
357,4.699761390686035
358,4.699277877807617
359,4.698855400085449
360,4.699774265289307
361,4.700551986694336
362,4.699689865112305
363,4.699472427368164
364,4.700322151184082
365,4.699234485626221
366,4.698866367340088
367,4.6990485191345215
368,4.699621200561523
369,4.7005228996276855
370,4.699202537536621
371,4.700418949127197
372,4.69986629486084
373,4.699708938598633
374,4.699222087860107
375,4.699894905090332
376,4.6998748779296875
377,4.6990766525268555
378,4.698613166809082
379,4.698831081390381
380,4.699298858642578
381,4.69896125793457
382,4.700167655944824
383,4.699953556060791
384,4.699041843414307
385,4.699292182922363
386,4.698668479919434
387,4.699563026428223
388,4.6991987228393555
389,4.69843053817749
390,4.698762893676758
391,4.700168132781982
392,4.698911666870117
393,4.698831558227539
394,4.6982502937316895
395,4.699313163757324
396,4.6991143226623535
397,4.698750972747803
398,4.697719097137451
399,4.698841094970703
400,4.698983192443848
401,4.699197292327881
402,4.698911666870117
403,4.698652267456055
404,4.6992411613464355
405,4.6993489265441895
406,4.699418544769287
407,4.6990437507629395
408,4.698221683502197
409,4.698690414428711
410,4.699486255645752
411,4.698146820068359
412,4.698221206665039
413,4.699714183807373
414,4.697415351867676
415,4.698134899139404
416,4.699585437774658
417,4.699556827545166
418,4.698488235473633
419,4.700428485870361
420,4.698387622833252
421,4.698532581329346
422,4.697893142700195
423,4.6989030838012695
424,4.699812412261963
425,4.697988510131836
426,4.699374198913574
427,4.698334693908691
428,4.698819637298584
429,4.699769973754883
430,4.698165416717529
431,4.698196887969971
432,4.698309898376465
433,4.698591232299805
434,4.69888973236084
435,4.6986613273620605
436,4.698597431182861
437,4.698379039764404
438,4.698233604431152
439,4.698969841003418
440,4.698235511779785
441,4.6982011795043945
442,4.69838285446167
443,4.697446346282959
444,4.69818115234375
445,4.698220729827881
446,4.698382377624512
447,4.698470592498779
448,4.698008060455322
449,4.697906017303467
450,4.697659015655518
451,4.697778224945068
452,4.697728633880615
453,4.697742938995361
454,4.69754695892334
455,4.6976518630981445
456,4.697491645812988
457,4.697333335876465
458,4.6983866691589355
459,4.698587894439697
460,4.698118209838867
461,4.6986165046691895
462,4.698120594024658
463,4.6978912353515625
464,4.6974687576293945
465,4.6975417137146
466,4.697854518890381
467,4.697042465209961
468,4.6973443031311035
469,4.697562217712402
470,4.6977667808532715
471,4.6964430809021
472,4.697350025177002
473,4.697590351104736
474,4.697429180145264
475,4.6971611976623535
476,4.697103023529053
477,4.697244167327881
478,4.697118759155273
479,4.697499752044678
480,4.697712421417236
481,4.697525501251221
482,4.697381019592285
483,4.697258472442627
484,4.697680950164795
485,4.697779178619385
486,4.6972246170043945
487,4.69773530960083
488,4.697355270385742
489,4.6981587409973145
490,4.697309494018555
491,4.697078704833984
492,4.69773006439209
493,4.69841194152832
494,4.69879150390625
495,4.696441173553467
496,4.6977009773254395
497,4.697237968444824
498,4.696221351623535
499,4.696918487548828
500,4.696880340576172
