outer_target_gene,inner_validation_gene,actual_pca_dim,feature_set,pca_dim,model_name,C,gamma,n_test,n_lof,n_gof,accuracy,balanced_accuracy,macro_f1,gof_f1,gof_precision,gof_recall,roc_auc,average_precision
SCN1A,SCN8A,8,delta_site,8,rbf_svm,10.0,0.1,22,8,14,0.5909090909090909,0.6785714285714286,0.5831578947368421,0.5263157894736842,1.0,0.35714285714285715,0.6964285714285714,0.8436833741593803
SCN1A,SCN10A,16,delta_site,16,logistic_regression,0.01,none,16,7,9,0.5,0.5079365079365079,0.5,0.5,0.5714285714285714,0.4444444444444444,0.49206349206349204,0.6921943796943797
SCN1A,SCN2A,16,delta_site,16,logistic_regression,0.01,none,32,14,18,0.65625,0.6626984126984128,0.6559139784946236,0.6666666666666666,0.7333333333333333,0.6111111111111112,0.7738095238095238,0.8383058009528599
SCN1A,SCN3A,16,delta_site,16,logistic_regression,0.01,none,12,2,10,0.5833333333333334,0.75,0.5555555555555556,0.6666666666666666,1.0,0.5,0.7,0.941540404040404
SCN1A,SCN4A,16,delta_site,16,logistic_regression,0.01,none,31,13,18,0.7741935483870968,0.7841880341880342,0.7732497387669801,0.7878787878787878,0.8666666666666667,0.7222222222222222,0.8418803418803418,0.8898610221990444
SCN1A,SCN5A,16,delta_site,16,logistic_regression,0.01,none,157,117,40,0.5414012738853503,0.5606837606837607,0.5144329896907216,0.4,0.3,0.6,0.5594017094017094,0.33428395792278504
SCN1A,SCN8A,16,delta_site,16,logistic_regression,0.01,none,22,8,14,0.5454545454545454,0.6160714285714286,0.5416666666666667,0.5,0.8333333333333334,0.35714285714285715,0.5357142857142857,0.6868320613731936
SCN1A,SCN10A,16,delta_site,16,logistic_regression,0.1,none,16,7,9,0.5,0.5079365079365079,0.5,0.5,0.5714285714285714,0.4444444444444444,0.49206349206349204,0.6921943796943797
SCN1A,SCN2A,16,delta_site,16,logistic_regression,0.1,none,32,14,18,0.65625,0.6626984126984128,0.6559139784946236,0.6666666666666666,0.7333333333333333,0.6111111111111112,0.7698412698412699,0.834517922164981
SCN1A,SCN3A,16,delta_site,16,logistic_regression,0.1,none,12,2,10,0.5833333333333334,0.75,0.5555555555555556,0.6666666666666666,1.0,0.5,0.7,0.941540404040404
SCN1A,SCN4A,16,delta_site,16,logistic_regression,0.1,none,31,13,18,0.7741935483870968,0.7841880341880342,0.7732497387669801,0.7878787878787878,0.8666666666666667,0.7222222222222222,0.8376068376068375,0.888436520774543
SCN1A,SCN5A,16,delta_site,16,logistic_regression,0.1,none,157,117,40,0.5286624203821656,0.5603632478632479,0.5068760611205433,0.4032258064516129,0.2976190476190476,0.625,0.5606837606837607,0.3194050268686117
SCN1A,SCN8A,16,delta_site,16,logistic_regression,0.1,none,22,8,14,0.5454545454545454,0.6160714285714286,0.5416666666666667,0.5,0.8333333333333334,0.35714285714285715,0.5357142857142857,0.6868320613731936
SCN1A,SCN10A,16,delta_site,16,logistic_regression,1.0,none,16,7,9,0.5,0.5079365079365079,0.5,0.5,0.5714285714285714,0.4444444444444444,0.49206349206349204,0.6921943796943797
SCN1A,SCN2A,16,delta_site,16,logistic_regression,1.0,none,32,14,18,0.65625,0.6626984126984128,0.6559139784946236,0.6666666666666666,0.7333333333333333,0.6111111111111112,0.7698412698412699,0.834517922164981
SCN1A,SCN3A,16,delta_site,16,logistic_regression,1.0,none,12,2,10,0.5833333333333334,0.75,0.5555555555555556,0.6666666666666666,1.0,0.5,0.7,0.941540404040404
SCN1A,SCN4A,16,delta_site,16,logistic_regression,1.0,none,31,13,18,0.7741935483870968,0.7841880341880342,0.7732497387669801,0.7878787878787878,0.8666666666666667,0.7222222222222222,0.8376068376068375,0.888436520774543
SCN1A,SCN5A,16,delta_site,16,logistic_regression,1.0,none,157,117,40,0.5031847133757962,0.5597222222222222,0.4902597402597403,0.4090909090909091,0.29347826086956524,0.675,0.5606837606837607,0.3187487333757798
SCN1A,SCN8A,16,delta_site,16,logistic_regression,1.0,none,22,8,14,0.5454545454545454,0.6160714285714286,0.5416666666666667,0.5,0.8333333333333334,0.35714285714285715,0.5357142857142857,0.6868320613731936
SCN1A,SCN10A,16,delta_site,16,logistic_regression,10.0,none,16,7,9,0.5625,0.5793650793650793,0.5607843137254902,0.5333333333333333,0.6666666666666666,0.4444444444444444,0.49206349206349204,0.6921943796943797
SCN1A,SCN2A,16,delta_site,16,logistic_regression,10.0,none,32,14,18,0.65625,0.6626984126984128,0.6559139784946236,0.6666666666666666,0.7333333333333333,0.6111111111111112,0.7698412698412699,0.834517922164981
SCN1A,SCN3A,16,delta_site,16,logistic_regression,10.0,none,12,2,10,0.5833333333333334,0.75,0.5555555555555556,0.6666666666666666,1.0,0.5,0.7,0.941540404040404
SCN1A,SCN4A,16,delta_site,16,logistic_regression,10.0,none,31,13,18,0.7741935483870968,0.7841880341880342,0.7732497387669801,0.7878787878787878,0.8666666666666667,0.7222222222222222,0.8376068376068375,0.888436520774543
SCN1A,SCN5A,16,delta_site,16,logistic_regression,10.0,none,157,117,40,0.5031847133757962,0.5597222222222222,0.4902597402597403,0.4090909090909091,0.29347826086956524,0.675,0.5604700854700855,0.31754754540027585
SCN1A,SCN8A,16,delta_site,16,logistic_regression,10.0,none,22,8,14,0.5454545454545454,0.6160714285714286,0.5416666666666667,0.5,0.8333333333333334,0.35714285714285715,0.5357142857142857,0.6868320613731936
SCN1A,SCN10A,16,delta_site,16,linear_svm,0.01,none,16,7,9,0.5,0.5079365079365079,0.5,0.5,0.5714285714285714,0.4444444444444444,0.5079365079365079,0.6896130104463437
SCN1A,SCN2A,16,delta_site,16,linear_svm,0.01,none,32,14,18,0.6875,0.6825396825396826,0.6825396825396826,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.8015873015873016,0.8503737466237467
SCN1A,SCN3A,16,delta_site,16,linear_svm,0.01,none,12,2,10,0.5833333333333334,0.75,0.5555555555555556,0.6666666666666666,1.0,0.5,0.75,0.9540404040404039
SCN1A,SCN4A,16,delta_site,16,linear_svm,0.01,none,31,13,18,0.7096774193548387,0.717948717948718,0.7084639498432602,0.7272727272727273,0.8,0.6666666666666666,0.8205128205128205,0.8595929932449541
SCN1A,SCN5A,16,delta_site,16,linear_svm,0.01,none,157,117,40,0.5286624203821656,0.5685897435897436,0.5095406957109085,0.4126984126984127,0.3023255813953488,0.65,0.5794871794871795,0.3472051421863064
SCN1A,SCN8A,16,delta_site,16,linear_svm,0.01,none,22,8,14,0.5454545454545454,0.6160714285714286,0.5416666666666667,0.5,0.8333333333333334,0.35714285714285715,0.6785714285714286,0.742195920203439
SCN1A,SCN10A,16,delta_site,16,linear_svm,0.1,none,16,7,9,0.5,0.5079365079365079,0.5,0.5,0.5714285714285714,0.4444444444444444,0.5238095238095238,0.7044278252611585
SCN1A,SCN2A,16,delta_site,16,linear_svm,0.1,none,32,14,18,0.6875,0.6825396825396826,0.6825396825396826,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.8015873015873016,0.8503737466237467
SCN1A,SCN3A,16,delta_site,16,linear_svm,0.1,none,12,2,10,0.5833333333333334,0.75,0.5555555555555556,0.6666666666666666,1.0,0.5,0.75,0.9540404040404039
SCN1A,SCN4A,16,delta_site,16,linear_svm,0.1,none,31,13,18,0.7419354838709677,0.7564102564102564,0.7416666666666667,0.75,0.8571428571428571,0.6666666666666666,0.811965811965812,0.8640089077589078
SCN1A,SCN5A,16,delta_site,16,linear_svm,0.1,none,157,117,40,0.5414012738853503,0.5853632478632479,0.5227963525835866,0.42857142857142855,0.313953488372093,0.675,0.5856837606837607,0.3323767206258467
SCN1A,SCN8A,16,delta_site,16,linear_svm,0.1,none,22,8,14,0.5,0.5803571428571428,0.4905263157894737,0.42105263157894735,0.8,0.2857142857142857,0.6785714285714286,0.7433237397523113
SCN1A,SCN10A,16,delta_site,16,linear_svm,1.0,none,16,7,9,0.5,0.5079365079365079,0.5,0.5,0.5714285714285714,0.4444444444444444,0.5238095238095238,0.7044278252611585
SCN1A,SCN2A,16,delta_site,16,linear_svm,1.0,none,32,14,18,0.6875,0.6825396825396826,0.6825396825396826,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.8015873015873016,0.8503737466237467
SCN1A,SCN3A,16,delta_site,16,linear_svm,1.0,none,12,2,10,0.5833333333333334,0.75,0.5555555555555556,0.6666666666666666,1.0,0.5,0.75,0.9540404040404039
SCN1A,SCN4A,16,delta_site,16,linear_svm,1.0,none,31,13,18,0.7419354838709677,0.7564102564102564,0.7416666666666667,0.75,0.8571428571428571,0.6666666666666666,0.811965811965812,0.8640089077589078
SCN1A,SCN5A,16,delta_site,16,linear_svm,1.0,none,157,117,40,0.5477707006369427,0.5814102564102563,0.5255182394755885,0.42276422764227645,0.3132530120481928,0.65,0.5833333333333333,0.3325296249784342
SCN1A,SCN8A,16,delta_site,16,linear_svm,1.0,none,22,8,14,0.5,0.5803571428571428,0.4905263157894737,0.42105263157894735,0.8,0.2857142857142857,0.6785714285714286,0.7433237397523113
SCN1A,SCN10A,16,delta_site,16,linear_svm,10.0,none,16,7,9,0.5,0.5079365079365079,0.5,0.5,0.5714285714285714,0.4444444444444444,0.5238095238095238,0.7044278252611585
SCN1A,SCN2A,16,delta_site,16,linear_svm,10.0,none,32,14,18,0.6875,0.6825396825396826,0.6825396825396826,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7976190476190477,0.8477185178655766
SCN1A,SCN3A,16,delta_site,16,linear_svm,10.0,none,12,2,10,0.5833333333333334,0.75,0.5555555555555556,0.6666666666666666,1.0,0.5,0.75,0.9540404040404039
SCN1A,SCN4A,16,delta_site,16,linear_svm,10.0,none,31,13,18,0.7419354838709677,0.7564102564102564,0.7416666666666667,0.75,0.8571428571428571,0.6666666666666666,0.811965811965812,0.8640089077589078
SCN1A,SCN5A,16,delta_site,16,linear_svm,10.0,none,157,117,40,0.5477707006369427,0.5814102564102563,0.5255182394755885,0.42276422764227645,0.3132530120481928,0.65,0.5833333333333333,0.3325296249784342
SCN1A,SCN8A,16,delta_site,16,linear_svm,10.0,none,22,8,14,0.5,0.5803571428571428,0.4905263157894737,0.42105263157894735,0.8,0.2857142857142857,0.6785714285714286,0.7433237397523113
SCN1A,SCN10A,16,delta_site,16,rbf_svm,0.1,scale,16,7,9,0.5625,0.5634920634920635,0.5607843137254902,0.5882352941176471,0.625,0.5555555555555556,0.5873015873015873,0.6100408850408849
SCN1A,SCN2A,16,delta_site,16,rbf_svm,0.1,scale,32,14,18,0.65625,0.623015873015873,0.6101882613510521,0.7441860465116279,0.64,0.8888888888888888,0.7896825396825398,0.8448768252050435
SCN1A,SCN3A,16,delta_site,16,rbf_svm,0.1,scale,12,2,10,0.9166666666666666,0.95,0.8736842105263158,0.9473684210526315,1.0,0.9,0.9,0.9833333333333333
SCN1A,SCN4A,16,delta_site,16,rbf_svm,0.1,scale,31,13,18,0.7419354838709677,0.7777777777777778,0.7394957983193278,0.7142857142857143,1.0,0.5555555555555556,0.9017094017094018,0.9324762318528304
SCN1A,SCN5A,16,delta_site,16,rbf_svm,0.1,scale,157,117,40,0.3885350318471338,0.5403846153846154,0.3873170731707317,0.4146341463414634,0.27419354838709675,0.85,0.6277777777777778,0.4203028186858148
SCN1A,SCN8A,16,delta_site,16,rbf_svm,0.1,scale,22,8,14,0.7272727272727273,0.7053571428571428,0.7053571428571428,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7053571428571428,0.7654668486214263
SCN1A,SCN10A,16,delta_site,16,rbf_svm,0.1,0.01,16,7,9,0.4375,0.5,0.30434782608695654,0.0,0.0,0.0,0.5873015873015873,0.6976088726088725
SCN1A,SCN2A,16,delta_site,16,rbf_svm,0.1,0.01,32,14,18,0.5625,0.5,0.36,0.72,0.5625,1.0,0.7380952380952381,0.7525809729091911
SCN1A,SCN3A,16,delta_site,16,rbf_svm,0.1,0.01,12,2,10,0.16666666666666666,0.5,0.14285714285714285,0.0,0.0,0.0,0.75,0.9497222222222222
SCN1A,SCN4A,16,delta_site,16,rbf_svm,0.1,0.01,31,13,18,0.41935483870967744,0.5,0.29545454545454547,0.0,0.0,0.0,0.8034188034188035,0.8237538237044676
SCN1A,SCN5A,16,delta_site,16,rbf_svm,0.1,0.01,157,117,40,0.267515923566879,0.5085470085470085,0.22193492781728075,0.41025641025641024,0.25806451612903225,1.0,0.6158119658119658,0.41329079436327054
SCN1A,SCN8A,16,delta_site,16,rbf_svm,0.1,0.01,22,8,14,0.36363636363636365,0.5,0.26666666666666666,0.0,0.0,0.0,0.7232142857142858,0.8549355615145088
SCN1A,SCN10A,16,delta_site,16,rbf_svm,0.1,0.1,16,7,9,0.4375,0.5,0.30434782608695654,0.0,0.0,0.0,0.6666666666666667,0.7007816257816257
SCN1A,SCN2A,16,delta_site,16,rbf_svm,0.1,0.1,32,14,18,0.5625,0.5,0.36,0.72,0.5625,1.0,0.6825396825396827,0.7545940963062994
SCN1A,SCN3A,16,delta_site,16,rbf_svm,0.1,0.1,12,2,10,0.16666666666666666,0.5,0.14285714285714285,0.0,0.0,0.0,0.7,0.9263455988455987
SCN1A,SCN4A,16,delta_site,16,rbf_svm,0.1,0.1,31,13,18,0.41935483870967744,0.5,0.29545454545454547,0.0,0.0,0.0,0.7948717948717948,0.8488930238053046
SCN1A,SCN5A,16,delta_site,16,rbf_svm,0.1,0.1,157,117,40,0.25477707006369427,0.5,0.20304568527918782,0.40609137055837563,0.25477707006369427,1.0,0.6430555555555555,0.4985343046608127
SCN1A,SCN8A,16,delta_site,16,rbf_svm,0.1,0.1,22,8,14,0.36363636363636365,0.5,0.26666666666666666,0.0,0.0,0.0,0.7857142857142857,0.8897428337056819
SCN1A,SCN10A,16,delta_site,16,rbf_svm,1.0,scale,16,7,9,0.5,0.5238095238095238,0.4920634920634921,0.42857142857142855,0.6,0.3333333333333333,0.5873015873015873,0.6310906685906685
SCN1A,SCN2A,16,delta_site,16,rbf_svm,1.0,scale,32,14,18,0.59375,0.6150793650793651,0.5901477832512315,0.5517241379310345,0.7272727272727273,0.4444444444444444,0.8253968253968255,0.8503939823792765
SCN1A,SCN3A,16,delta_site,16,rbf_svm,1.0,scale,12,2,10,0.6666666666666666,0.6,0.5555555555555556,0.7777777777777778,0.875,0.7,0.8,0.9622222222222222
SCN1A,SCN4A,16,delta_site,16,rbf_svm,1.0,scale,31,13,18,0.8064516129032258,0.811965811965812,0.8046218487394958,0.8235294117647058,0.875,0.7777777777777778,0.888888888888889,0.9021366866848538
SCN1A,SCN5A,16,delta_site,16,rbf_svm,1.0,scale,157,117,40,0.5987261146496815,0.6402777777777777,0.5764569862544426,0.4793388429752066,0.35802469135802467,0.725,0.6677350427350428,0.3998036458288188
SCN1A,SCN8A,16,delta_site,16,rbf_svm,1.0,scale,22,8,14,0.6363636363636364,0.6607142857142857,0.6333333333333333,0.6666666666666666,0.8,0.5714285714285714,0.7589285714285714,0.7786246316708502
SCN1A,SCN10A,16,delta_site,16,rbf_svm,1.0,0.01,16,7,9,0.4375,0.45238095238095233,0.43529411764705883,0.4,0.5,0.3333333333333333,0.6349206349206349,0.7148027898027898
SCN1A,SCN2A,16,delta_site,16,rbf_svm,1.0,0.01,32,14,18,0.53125,0.5595238095238095,0.5195195195195195,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.7063492063492064,0.7324712548405359
SCN1A,SCN3A,16,delta_site,16,rbf_svm,1.0,0.01,12,2,10,0.5833333333333334,0.55,0.4957983193277311,0.7058823529411765,0.8571428571428571,0.6,0.65,0.9187698412698412
SCN1A,SCN4A,16,delta_site,16,rbf_svm,1.0,0.01,31,13,18,0.6451612903225806,0.6730769230769231,0.6436781609195402,0.6206896551724138,0.8181818181818182,0.5,0.7521367521367521,0.8096014787681454
SCN1A,SCN5A,16,delta_site,16,rbf_svm,1.0,0.01,157,117,40,0.43312101910828027,0.5702991452991453,0.43312101910828027,0.43312101910828027,0.2905982905982906,0.85,0.6425213675213676,0.46374192748033294
SCN1A,SCN8A,16,delta_site,16,rbf_svm,1.0,0.01,22,8,14,0.6818181818181818,0.6964285714285714,0.6757894736842105,0.72,0.8181818181818182,0.6428571428571429,0.7767857142857143,0.8707862399038868
SCN1A,SCN10A,16,delta_site,16,rbf_svm,1.0,0.1,16,7,9,0.4375,0.4841269841269841,0.37662337662337664,0.18181818181818182,0.5,0.1111111111111111,0.6984126984126984,0.728030303030303
SCN1A,SCN2A,16,delta_site,16,rbf_svm,1.0,0.1,32,14,18,0.5,0.5476190476190477,0.4458874458874459,0.2727272727272727,0.75,0.16666666666666666,0.6825396825396827,0.7545940963062994
SCN1A,SCN3A,16,delta_site,16,rbf_svm,1.0,0.1,12,2,10,0.4166666666666667,0.65,0.4125874125874126,0.46153846153846156,1.0,0.3,0.7,0.9263455988455987
SCN1A,SCN4A,16,delta_site,16,rbf_svm,1.0,0.1,31,13,18,0.6129032258064516,0.6666666666666666,0.5921052631578947,0.5,1.0,0.3333333333333333,0.7991452991452991,0.8544485793608603
SCN1A,SCN5A,16,delta_site,16,rbf_svm,1.0,0.1,157,117,40,0.267515923566879,0.5003205128205128,0.2268659272898557,0.40414507772020725,0.2549019607843137,0.975,0.6461538461538461,0.5002360373231659
SCN1A,SCN8A,16,delta_site,16,rbf_svm,1.0,0.1,22,8,14,0.5909090909090909,0.6785714285714286,0.5831578947368421,0.5263157894736842,1.0,0.35714285714285715,0.7857142857142857,0.8897428337056819
SCN1A,SCN10A,16,delta_site,16,rbf_svm,10.0,scale,16,7,9,0.5,0.5079365079365079,0.5,0.5,0.5714285714285714,0.4444444444444444,0.47619047619047616,0.5508496133496134
SCN1A,SCN2A,16,delta_site,16,rbf_svm,10.0,scale,32,14,18,0.59375,0.6150793650793651,0.5901477832512315,0.5517241379310345,0.7272727272727273,0.4444444444444444,0.7341269841269842,0.7334194300346093
SCN1A,SCN3A,16,delta_site,16,rbf_svm,10.0,scale,12,2,10,0.75,0.85,0.6974789915966386,0.8235294117647058,1.0,0.7,0.75,0.9540404040404039
SCN1A,SCN4A,16,delta_site,16,rbf_svm,10.0,scale,31,13,18,0.7096774193548387,0.7393162393162394,0.7084639498432602,0.6896551724137931,0.9090909090909091,0.5555555555555556,0.8205128205128206,0.8704459523470414
SCN1A,SCN5A,16,delta_site,16,rbf_svm,10.0,scale,157,117,40,0.5286624203821656,0.6097222222222223,0.5200760079312624,0.45588235294117646,0.3229166666666667,0.775,0.6284188034188034,0.32463093212851335
SCN1A,SCN8A,16,delta_site,16,rbf_svm,10.0,scale,22,8,14,0.6363636363636364,0.6607142857142857,0.6333333333333333,0.6666666666666666,0.8,0.5714285714285714,0.75,0.7769832193704375
SCN1A,SCN10A,16,delta_site,16,rbf_svm,10.0,0.01,16,7,9,0.4375,0.45238095238095233,0.43529411764705883,0.4,0.5,0.3333333333333333,0.6349206349206349,0.6832602582602583
SCN1A,SCN2A,16,delta_site,16,rbf_svm,10.0,0.01,32,14,18,0.53125,0.5674603174603174,0.5076923076923077,0.4,0.7142857142857143,0.2777777777777778,0.6706349206349207,0.7467761839930536
SCN1A,SCN3A,16,delta_site,16,rbf_svm,10.0,0.01,12,2,10,0.5833333333333334,0.55,0.4957983193277311,0.7058823529411765,0.8571428571428571,0.6,0.65,0.9187698412698412
SCN1A,SCN4A,16,delta_site,16,rbf_svm,10.0,0.01,31,13,18,0.6451612903225806,0.6730769230769231,0.6436781609195402,0.6206896551724138,0.8181818181818182,0.5,0.7777777777777778,0.8408422165878309
SCN1A,SCN5A,16,delta_site,16,rbf_svm,10.0,0.01,157,117,40,0.42038216560509556,0.5699786324786325,0.42000568343279343,0.43478260869565216,0.2892561983471074,0.875,0.6585470085470085,0.46590975965626835
SCN1A,SCN8A,16,delta_site,16,rbf_svm,10.0,0.01,22,8,14,0.6363636363636364,0.6339285714285714,0.6239316239316239,0.6923076923076923,0.75,0.6428571428571429,0.8035714285714286,0.8918798288546186
SCN1A,SCN10A,16,delta_site,16,rbf_svm,10.0,0.1,16,7,9,0.4375,0.4841269841269841,0.37662337662337664,0.18181818181818182,0.5,0.1111111111111111,0.6984126984126984,0.728030303030303
SCN1A,SCN2A,16,delta_site,16,rbf_svm,10.0,0.1,32,14,18,0.5,0.5476190476190477,0.4458874458874459,0.2727272727272727,0.75,0.16666666666666666,0.6825396825396827,0.7545940963062994
SCN1A,SCN3A,16,delta_site,16,rbf_svm,10.0,0.1,12,2,10,0.4166666666666667,0.65,0.4125874125874126,0.46153846153846156,1.0,0.3,0.7,0.9263455988455987
SCN1A,SCN4A,16,delta_site,16,rbf_svm,10.0,0.1,31,13,18,0.6129032258064516,0.6666666666666666,0.5921052631578947,0.5,1.0,0.3333333333333333,0.7991452991452991,0.8544485793608603
SCN1A,SCN5A,16,delta_site,16,rbf_svm,10.0,0.1,157,117,40,0.267515923566879,0.5003205128205128,0.2268659272898557,0.40414507772020725,0.2549019607843137,0.975,0.6461538461538461,0.5002360373231659
SCN1A,SCN8A,16,delta_site,16,rbf_svm,10.0,0.1,22,8,14,0.5909090909090909,0.6785714285714286,0.5831578947368421,0.5263157894736842,1.0,0.35714285714285715,0.7857142857142857,0.8897428337056819
SCN1A,SCN10A,32,delta_site,32,logistic_regression,0.01,none,16,7,9,0.5625,0.5793650793650793,0.5607843137254902,0.5333333333333333,0.6666666666666666,0.4444444444444444,0.6349206349206349,0.7751984126984126
SCN1A,SCN2A,32,delta_site,32,logistic_regression,0.01,none,32,14,18,0.8125,0.8174603174603174,0.8117647058823529,0.8235294117647058,0.875,0.7777777777777778,0.8055555555555556,0.8393033509700176
SCN1A,SCN3A,32,delta_site,32,logistic_regression,0.01,none,12,2,10,0.75,0.45,0.42857142857142855,0.8571428571428571,0.8181818181818182,0.9,0.5,0.8979292929292929
SCN1A,SCN4A,32,delta_site,32,logistic_regression,0.01,none,31,13,18,0.7419354838709677,0.7564102564102564,0.7416666666666667,0.75,0.8571428571428571,0.6666666666666666,0.7948717948717948,0.8156767030889837
SCN1A,SCN5A,32,delta_site,32,logistic_regression,0.01,none,157,117,40,0.554140127388535,0.6021367521367521,0.5360520094562647,0.4444444444444444,0.32558139534883723,0.7,0.6245726495726496,0.3500893670014197
SCN1A,SCN8A,32,delta_site,32,logistic_regression,0.01,none,22,8,14,0.5909090909090909,0.625,0.5900621118012422,0.6086956521739131,0.7777777777777778,0.5,0.75,0.7729228772848854
SCN1A,SCN10A,32,delta_site,32,logistic_regression,0.1,none,16,7,9,0.5625,0.5952380952380952,0.5465587044534412,0.46153846153846156,0.75,0.3333333333333333,0.6349206349206349,0.7751984126984126
SCN1A,SCN2A,32,delta_site,32,logistic_regression,0.1,none,32,14,18,0.78125,0.7817460317460317,0.7793103448275862,0.8,0.8235294117647058,0.7777777777777778,0.8253968253968254,0.875736362403029
SCN1A,SCN3A,32,delta_site,32,logistic_regression,0.1,none,12,2,10,0.6666666666666666,0.4,0.4,0.8,0.8,0.8,0.5,0.8979292929292929
SCN1A,SCN4A,32,delta_site,32,logistic_regression,0.1,none,31,13,18,0.6774193548387096,0.7008547008547008,0.6770833333333333,0.6666666666666666,0.8333333333333334,0.5555555555555556,0.7735042735042735,0.8011726523104231
SCN1A,SCN5A,32,delta_site,32,logistic_regression,0.1,none,157,117,40,0.5414012738853503,0.6347222222222222,0.5345849802371542,0.4782608695652174,0.336734693877551,0.825,0.6224358974358974,0.33730084018815654
SCN1A,SCN8A,32,delta_site,32,logistic_regression,0.1,none,22,8,14,0.5909090909090909,0.6517857142857143,0.5900621118012422,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.7678571428571428,0.7806538542910725
SCN1A,SCN10A,32,delta_site,32,logistic_regression,1.0,none,16,7,9,0.5625,0.5952380952380952,0.5465587044534412,0.46153846153846156,0.75,0.3333333333333333,0.6190476190476191,0.7681277056277056
SCN1A,SCN2A,32,delta_site,32,logistic_regression,1.0,none,32,14,18,0.78125,0.7817460317460317,0.7793103448275862,0.8,0.8235294117647058,0.7777777777777778,0.8174603174603174,0.873637467289428
SCN1A,SCN3A,32,delta_site,32,logistic_regression,1.0,none,12,2,10,0.6666666666666666,0.4,0.4,0.8,0.8,0.8,0.5,0.8979292929292929
SCN1A,SCN4A,32,delta_site,32,logistic_regression,1.0,none,31,13,18,0.6774193548387096,0.7008547008547008,0.6770833333333333,0.6666666666666666,0.8333333333333334,0.5555555555555556,0.7692307692307692,0.7978148989526698
SCN1A,SCN5A,32,delta_site,32,logistic_regression,1.0,none,157,117,40,0.5477707006369427,0.6307692307692307,0.5387130146906683,0.4740740740740741,0.3368421052631579,0.8,0.6083333333333334,0.3326047225778806
SCN1A,SCN8A,32,delta_site,32,logistic_regression,1.0,none,22,8,14,0.5909090909090909,0.6517857142857143,0.5900621118012422,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.7678571428571428,0.7806538542910725
SCN1A,SCN10A,32,delta_site,32,logistic_regression,10.0,none,16,7,9,0.5625,0.5952380952380952,0.5465587044534412,0.46153846153846156,0.75,0.3333333333333333,0.6190476190476191,0.7681277056277056
SCN1A,SCN2A,32,delta_site,32,logistic_regression,10.0,none,32,14,18,0.78125,0.7817460317460317,0.7793103448275862,0.8,0.8235294117647058,0.7777777777777778,0.8174603174603174,0.873637467289428
SCN1A,SCN3A,32,delta_site,32,logistic_regression,10.0,none,12,2,10,0.6666666666666666,0.4,0.4,0.8,0.8,0.8,0.5,0.8979292929292929
SCN1A,SCN4A,32,delta_site,32,logistic_regression,10.0,none,31,13,18,0.6774193548387096,0.7008547008547008,0.6770833333333333,0.6666666666666666,0.8333333333333334,0.5555555555555556,0.7692307692307692,0.7978148989526698
SCN1A,SCN5A,32,delta_site,32,logistic_regression,10.0,none,157,117,40,0.5477707006369427,0.6143162393162394,0.535018562549535,0.4580152671755725,0.32967032967032966,0.75,0.6039529914529915,0.33541271047420607
SCN1A,SCN8A,32,delta_site,32,logistic_regression,10.0,none,22,8,14,0.5909090909090909,0.6517857142857143,0.5900621118012422,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.7678571428571428,0.7806538542910725
SCN1A,SCN10A,32,delta_site,32,linear_svm,0.01,none,16,7,9,0.6875,0.7222222222222222,0.6761133603238867,0.6153846153846154,1.0,0.4444444444444444,0.6507936507936508,0.803577441077441
SCN1A,SCN2A,32,delta_site,32,linear_svm,0.01,none,32,14,18,0.75,0.753968253968254,0.7490196078431373,0.7647058823529411,0.8125,0.7222222222222222,0.8293650793650793,0.8888530661995574
SCN1A,SCN3A,32,delta_site,32,linear_svm,0.01,none,12,2,10,0.5833333333333334,0.55,0.4957983193277311,0.7058823529411765,0.8571428571428571,0.6,0.7,0.9354365079365078
SCN1A,SCN4A,32,delta_site,32,linear_svm,0.01,none,31,13,18,0.6774193548387096,0.7008547008547008,0.6770833333333333,0.6666666666666666,0.8333333333333334,0.5555555555555556,0.8333333333333333,0.794365812970044
SCN1A,SCN5A,32,delta_site,32,linear_svm,0.01,none,157,117,40,0.554140127388535,0.635042735042735,0.5443615257048093,0.47761194029850745,0.3404255319148936,0.8,0.6337606837606838,0.3498818289540138
SCN1A,SCN8A,32,delta_site,32,linear_svm,0.01,none,22,8,14,0.5,0.5803571428571428,0.4905263157894737,0.42105263157894735,0.8,0.2857142857142857,0.7232142857142857,0.7583428684932444
SCN1A,SCN10A,32,delta_site,32,linear_svm,0.1,none,16,7,9,0.6875,0.7222222222222222,0.6761133603238867,0.6153846153846154,1.0,0.4444444444444444,0.6825396825396826,0.8246031746031746
SCN1A,SCN2A,32,delta_site,32,linear_svm,0.1,none,32,14,18,0.78125,0.7817460317460317,0.7793103448275862,0.8,0.8235294117647058,0.7777777777777778,0.8373015873015873,0.894666977902272
