k,n_query,n_candidate,accuracy,balanced_accuracy,macro_f1,gof_f1,gof_precision,gof_recall,roc_auc,average_precision,method,target_gene,candidate_pool,hidden_dim,proj_dim,seed,final_loss
1,61,287,0.7377049180327869,0.7738095238095238,0.6847545219638242,0.5555555555555556,0.4166666666666667,0.8333333333333334,0.773809523809524,0.3800091074681239,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,64,1,4.705254077911377
3,61,287,0.7377049180327869,0.7738095238095238,0.6847545219638242,0.5555555555555556,0.4166666666666667,0.8333333333333334,0.7823129251700681,0.39510572582561176,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,64,1,4.705254077911377
5,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7823129251700681,0.39510572582561176,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,64,1,4.705254077911377
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,64,1,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,64,1,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,64,1,
1,61,287,0.7377049180327869,0.7738095238095238,0.6847545219638242,0.5555555555555556,0.4166666666666667,0.8333333333333334,0.773809523809524,0.3800091074681239,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,64,2,4.707022666931152
3,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.7976190476190477,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,64,2,4.707022666931152
5,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.7976190476190477,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,64,2,4.707022666931152
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,64,2,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,64,2,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,64,2,
1,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.804421768707483,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,64,3,4.7053117752075195
3,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.8010204081632653,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,64,3,4.7053117752075195
5,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.7916666666666666,0.40996942492844135,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,64,3,4.7053117752075195
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,64,3,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,64,3,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,64,3,
1,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7840136054421769,0.39510572582561176,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,64,4,4.706081390380859
3,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.7976190476190477,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,64,4,4.706081390380859
5,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.7976190476190477,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,64,4,4.706081390380859
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,64,4,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,64,4,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,64,4,
1,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7840136054421769,0.39510572582561176,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,64,5,4.705626010894775
3,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7993197278911566,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,64,5,4.705626010894775
5,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7993197278911566,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,64,5,4.705626010894775
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,64,5,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,64,5,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,64,5,
1,61,287,0.7377049180327869,0.7738095238095238,0.6847545219638242,0.5555555555555556,0.4166666666666667,0.8333333333333334,0.773809523809524,0.3800091074681239,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,128,1,4.700996398925781
3,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7908163265306123,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,128,1,4.700996398925781
5,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.8078231292517009,0.4494535519125683,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,128,1,4.700996398925781
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,128,1,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,128,1,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,128,1,
1,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.79421768707483,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,128,2,4.701256275177002
3,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.8027210884353742,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,128,2,4.701256275177002
5,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.8027210884353742,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,128,2,4.701256275177002
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,128,2,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,128,2,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,128,2,
1,61,287,0.7213114754098361,0.7636054421768708,0.6702702702702703,0.5405405405405406,0.4,0.8333333333333334,0.7636054421768708,0.366120218579235,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,128,3,4.702977180480957
3,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.7891156462585034,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,128,3,4.702977180480957
5,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.7891156462585034,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,128,3,4.702977180480957
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,128,3,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,128,3,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,128,3,
1,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.79421768707483,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,128,4,4.700032711029053
3,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.7925170068027211,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,128,4,4.700032711029053
5,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.7925170068027211,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,128,4,4.700032711029053
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,128,4,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,128,4,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,128,4,
1,61,287,0.7377049180327869,0.7738095238095238,0.6847545219638242,0.5555555555555556,0.4166666666666667,0.8333333333333334,0.773809523809524,0.3800091074681239,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,128,5,4.701907634735107
3,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.7908163265306123,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,128,5,4.701907634735107
5,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.7908163265306123,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,128,5,4.701907634735107
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,128,5,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,128,5,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,128,5,
1,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7840136054421769,0.39510572582561176,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,256,1,4.701519966125488
3,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.7925170068027211,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,256,1,4.701519966125488
5,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.8010204081632653,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,256,1,4.701519966125488
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,256,1,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,256,1,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,256,1,
1,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.79421768707483,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,256,2,4.699882984161377
3,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.79421768707483,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,256,2,4.699882984161377
5,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.79421768707483,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,256,2,4.699882984161377
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,256,2,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,256,2,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,256,2,
1,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.804421768707483,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,256,3,4.699665546417236
3,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.8027210884353742,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,256,3,4.699665546417236
5,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.8027210884353742,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,256,3,4.699665546417236
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,256,3,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,256,3,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,256,3,
1,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7840136054421769,0.39510572582561176,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,256,4,4.7006988525390625
3,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.8010204081632653,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,256,4,4.7006988525390625
5,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.8010204081632653,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,256,4,4.7006988525390625
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,256,4,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,256,4,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,256,4,
1,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.804421768707483,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,256,5,4.699436664581299
3,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.8027210884353742,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,256,5,4.699436664581299
5,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.8027210884353742,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,256,5,4.699436664581299
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,256,5,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,256,5,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,256,5,
1,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.804421768707483,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,512,1,4.698633193969727
3,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.804421768707483,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,512,1,4.698633193969727
5,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.8027210884353742,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,512,1,4.698633193969727
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,512,1,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,512,1,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,512,1,
1,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.804421768707483,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,512,2,4.699216842651367
3,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.804421768707483,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,512,2,4.699216842651367
5,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.804421768707483,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,512,2,4.699216842651367
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,512,2,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,512,2,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,512,2,
1,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.804421768707483,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,512,3,4.698952674865723
3,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.804421768707483,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,512,3,4.698952674865723
5,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.804421768707483,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,512,3,4.698952674865723
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,512,3,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,512,3,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,512,3,
1,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.804421768707483,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,512,4,4.699364185333252
3,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.7950680272108843,0.40996942492844135,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,512,4,4.699364185333252
5,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.7950680272108843,0.40996942492844135,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,512,4,4.699364185333252
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,512,4,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,512,4,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,512,4,
1,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.79421768707483,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,512,5,4.698374271392822
3,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.79421768707483,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,512,5,4.698374271392822
5,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.79421768707483,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,512,512,5,4.698374271392822
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,512,5,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,512,5,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,512,512,5,
1,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.79421768707483,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,64,1,4.703718662261963
