epoch,loss
1,6.339478492736816
2,6.190780162811279
3,5.450003623962402
4,5.305146217346191
5,5.242686748504639
6,5.194665908813477
7,5.165147304534912
8,5.139355182647705
9,5.109787464141846
10,5.088019371032715
11,5.073602199554443
12,5.051977157592773
13,5.043939590454102
14,5.020993232727051
15,5.014145374298096
16,4.999203681945801
17,4.981417655944824
18,4.9788408279418945
19,4.966934680938721
20,4.959163665771484
21,4.951836585998535
22,4.926456451416016
23,4.923660755157471
24,4.918779373168945
25,4.910871505737305
26,4.919480800628662
27,4.906221389770508
28,4.902101039886475
29,4.886983871459961
30,4.886220932006836
31,4.87697172164917
32,4.873885154724121
33,4.872951507568359
34,4.869442462921143
35,4.8587846755981445
36,4.853909015655518
37,4.854562759399414
38,4.843395709991455
39,4.846039295196533
40,4.837618827819824
41,4.841963768005371
42,4.841836929321289
43,4.83884859085083
44,4.835864543914795
45,4.835116386413574
46,4.830290794372559
47,4.826108932495117
48,4.82443380355835
49,4.826816558837891
50,4.8173980712890625
51,4.818549156188965
52,4.808250427246094
53,4.812269687652588
54,4.813844680786133
55,4.806458473205566
56,4.807098388671875
57,4.812264919281006
58,4.807147979736328
59,4.80155086517334
60,4.800174713134766
61,4.802058696746826
62,4.796755313873291
63,4.799510478973389
64,4.795337200164795
65,4.79534912109375
66,4.788158893585205
67,4.788980960845947
68,4.781116485595703
69,4.7839789390563965
70,4.787606239318848
71,4.786494255065918
72,4.7771687507629395
73,4.791640281677246
74,4.777788162231445
75,4.784451961517334
76,4.786628246307373
77,4.7809529304504395
78,4.778282165527344
79,4.775636672973633
80,4.772959232330322
81,4.776890277862549
82,4.7692952156066895
83,4.776535987854004
84,4.7707061767578125
85,4.77147912979126
86,4.769411087036133
87,4.763441562652588
88,4.761235237121582
89,4.760275840759277
90,4.768692970275879
91,4.768898963928223
92,4.761356353759766
93,4.76223087310791
94,4.759516716003418
95,4.763710975646973
96,4.761196136474609
97,4.755832672119141
98,4.766012668609619
99,4.754062652587891
100,4.747936248779297
101,4.756010055541992
102,4.752353191375732
103,4.750584125518799
104,4.754314422607422
105,4.74867057800293
106,4.750478744506836
107,4.750528812408447
108,4.745706081390381
109,4.754240036010742
110,4.745857238769531
111,4.744189739227295
112,4.745945930480957
113,4.757087230682373
114,4.739218711853027
115,4.7443413734436035
116,4.743971824645996
117,4.741782188415527
118,4.745512962341309
119,4.7366251945495605
120,4.740259170532227
121,4.740751266479492
122,4.741138458251953
123,4.741910457611084
124,4.738165855407715
125,4.740019798278809
126,4.74324369430542
127,4.7376580238342285
128,4.738524436950684
129,4.738768577575684
130,4.735440731048584
131,4.739101886749268
132,4.74167013168335
133,4.73736572265625
134,4.739587306976318
135,4.737787246704102
136,4.736952304840088
137,4.734555244445801
138,4.737266540527344
139,4.735081195831299
140,4.732462406158447
141,4.733245849609375
142,4.732593536376953
143,4.7314348220825195
144,4.731603145599365
145,4.733231067657471
146,4.735829830169678
147,4.733697414398193
148,4.732165336608887
149,4.7315850257873535
150,4.733679294586182
151,4.732412815093994
152,4.730735778808594
153,4.7284440994262695
154,4.73192834854126
155,4.7316083908081055
156,4.730358123779297
157,4.7288641929626465
158,4.727724552154541
159,4.72926139831543
160,4.726834774017334
161,4.727255344390869
162,4.727335453033447
163,4.733636379241943
164,4.7288055419921875
165,4.728516101837158
166,4.7281036376953125
167,4.726146697998047
168,4.724162578582764
169,4.726777076721191
170,4.725155353546143
171,4.726706027984619
172,4.72611665725708
173,4.726804256439209
174,4.725838661193848
175,4.729696273803711
176,4.724789619445801
177,4.7272539138793945
178,4.726639270782471
179,4.728435516357422
180,4.727596282958984
181,4.722784996032715
182,4.726137638092041
183,4.726596832275391
184,4.724494934082031
185,4.727372646331787
186,4.730118274688721
187,4.7230424880981445
188,4.728653430938721
189,4.726804733276367
190,4.728845596313477
191,4.723634719848633
192,4.728868007659912
193,4.723435401916504
194,4.722434997558594
195,4.722743511199951
196,4.725037097930908
197,4.723145008087158
198,4.721079349517822
199,4.723116397857666
200,4.721595287322998
201,4.721920967102051
202,4.72345495223999
203,4.72097635269165
204,4.723530292510986
205,4.726107120513916
206,4.722610950469971
207,4.72199010848999
208,4.7226762771606445
209,4.721793174743652
210,4.720949172973633
211,4.72467041015625
212,4.721414089202881
213,4.720968246459961
214,4.722512722015381
215,4.72379207611084
216,4.723196983337402
217,4.72304105758667
218,4.719625473022461
219,4.721545696258545
220,4.723903656005859
221,4.722331523895264
222,4.720646858215332
223,4.720427513122559
224,4.721746921539307
225,4.723122596740723
226,4.720446586608887
227,4.721043586730957
228,4.720250606536865
229,4.7193145751953125
230,4.720178127288818
231,4.718204021453857
232,4.718369960784912
233,4.718885898590088
234,4.717184543609619
235,4.720615386962891
236,4.719695091247559
237,4.721879482269287
238,4.720783710479736
239,4.719491004943848
240,4.718348979949951
241,4.71979284286499
242,4.7183027267456055
243,4.719146251678467
244,4.718795299530029
245,4.720361232757568
246,4.718109607696533
247,4.718441009521484
248,4.71705961227417
249,4.717952728271484
250,4.7200517654418945
251,4.719518661499023
252,4.719285011291504
253,4.718792915344238
254,4.716090679168701
255,4.716930389404297
256,4.719346046447754
257,4.716231822967529
258,4.7178850173950195
259,4.716282367706299
260,4.7174530029296875
261,4.717596530914307
262,4.715911865234375
263,4.716267108917236
264,4.714939117431641
265,4.714985370635986
266,4.7163872718811035
267,4.716822624206543
268,4.715500354766846
269,4.7158989906311035
270,4.714763164520264
271,4.716554641723633
272,4.716885566711426
273,4.716172695159912
274,4.714202404022217
275,4.71462869644165
276,4.715037822723389
277,4.714479923248291
278,4.7145185470581055
279,4.713479518890381
280,4.715493679046631
281,4.714334964752197
282,4.714420318603516
283,4.713489532470703
284,4.713428020477295
285,4.7147955894470215
286,4.714365482330322
287,4.715184688568115
288,4.713546276092529
289,4.714672565460205
290,4.713282108306885
291,4.71230411529541
292,4.717674732208252
293,4.71228551864624
