threshold,accuracy,precision,recall,f1
0.279,0.6632231404958677,0.5333723653395784,0.9806243272335845,0.6909366704588548
0.28,0.6628099173553719,0.5330990041007616,0.9795479009687836,0.6904400606980273
0.281,0.6632231404958677,0.5334114888628371,0.9795479009687836,0.6907020872865275
0.28200000000000003,0.6644628099173554,0.5343511450381679,0.9795479009687836,0.6914893617021277
0.28300000000000003,0.6648760330578513,0.5346650998824912,0.9795479009687836,0.6917521854808057
0.28400000000000003,0.6652892561983471,0.5349794238683128,0.9795479009687836,0.6920152091254753
0.28500000000000003,0.6665289256198347,0.535924617196702,0.9795479009687836,0.6928054815378759
0.28600000000000003,0.6665289256198347,0.535924617196702,0.9795479009687836,0.6928054815378759
0.28700000000000003,0.6677685950413224,0.5368731563421829,0.9795479009687836,0.6935975609756098
0.28800000000000003,0.6685950413223141,0.5375073833431778,0.9795479009687836,0.6941266209000763
0.289,0.6706611570247933,0.5390995260663507,0.9795479009687836,0.6954528085594192
0.29,0.6706611570247933,0.5391459074733096,0.9784714747039828,0.6952198852772467
0.291,0.6710743801652893,0.5394658753709198,0.9784714747039828,0.6954858454475898
0.292,0.6714876033057852,0.5397862232779097,0.9784714747039828,0.695752009184845
0.293,0.6727272727272727,0.5407495538370017,0.9784714747039828,0.696551724137931
0.294,0.6723140495867769,0.5404761904761904,0.9773950484391819,0.6960521272518206
0.295,0.6743801652892562,0.542089552238806,0.9773950484391819,0.6973886328725039
0.296,0.6743801652892562,0.542089552238806,0.9773950484391819,0.6973886328725039
0.297,0.6747933884297521,0.5424133811230586,0.9773950484391819,0.6976565501344603
0.298,0.675206611570248,0.5427375971309025,0.9773950484391819,0.6979246733282091
0.299,0.6756198347107438,0.5430622009569378,0.9773950484391819,0.6981930026912726
0.3,0.6760330578512397,0.5433871932974267,0.9773950484391819,0.6984615384615385
0.301,0.6764462809917355,0.5437125748502994,0.9773950484391819,0.6987302808772605
0.302,0.6776859504132231,0.5446910617876425,0.9773950484391819,0.699537750385208
0.303,0.678099173553719,0.5450180072028812,0.9773950484391819,0.6998073217726397
0.304,0.6789256198347108,0.5456730769230769,0.9773950484391819,0.7003470883146934
0.305,0.6789256198347108,0.5456730769230769,0.9773950484391819,0.7003470883146934
0.306,0.6793388429752066,0.5460012026458209,0.9773950484391819,0.7006172839506173
0.307,0.6797520661157025,0.54632972322503,0.9773950484391819,0.700887688151293
0.308,0.6797520661157025,0.5463855421686747,0.976318622174381,0.7006566241792198
0.309,0.6801652892561983,0.5467148884870404,0.976318622174381,0.7009273570324575
0.31,0.6809917355371901,0.5473747736873869,0.976318622174381,0.7014694508894045
0.311,0.6818181818181818,0.5480362537764351,0.976318622174381,0.7020123839009288
0.312,0.6822314049586777,0.5483675937122128,0.976318622174381,0.7022841656987998
0.313,0.6822314049586777,0.5483675937122128,0.976318622174381,0.7022841656987998
0.314,0.6830578512396694,0.5490314769975787,0.976318622174381,0.7028283611003487
0.315,0.6834710743801653,0.5493640218049667,0.976318622174381,0.7031007751937984
0.316,0.6838842975206612,0.5496969696969697,0.976318622174381,0.703373400542846
0.317,0.6851239669421487,0.5506982392228293,0.976318622174381,0.7041925465838509
0.318,0.6851239669421487,0.5506982392228293,0.976318622174381,0.7041925465838509
0.319,0.6851239669421487,0.5506982392228293,0.976318622174381,0.7041925465838509
0.32,0.6859504132231405,0.5513677811550152,0.976318622174381,0.7047397047397047
0.321,0.6863636363636364,0.5517031630170316,0.976318622174381,0.70501360279829
0.322,0.6871900826446281,0.5523751522533495,0.976318622174381,0.705562038117464
0.323,0.6880165289256198,0.5530487804878049,0.976318622174381,0.7061113273647334
0.324,0.6892561983471074,0.5540623091020159,0.976318622174381,0.7069368667186282
0.325,0.6900826446280992,0.5547400611620795,0.976318622174381,0.7074882995319812
0.326,0.6900826446280992,0.5547400611620795,0.976318622174381,0.7074882995319812
0.327,0.6900826446280992,0.5547400611620795,0.976318622174381,0.7074882995319812
0.328,0.6909090909090909,0.5554194733619106,0.976318622174381,0.7080405932864949
0.329,0.6904958677685951,0.5551470588235294,0.9752421959095802,0.7075361187036314
0.33,0.6904958677685951,0.5551470588235294,0.9752421959095802,0.7075361187036314
0.331,0.6909090909090909,0.5554874310239117,0.9752421959095802,0.7078125
0.332,0.6917355371900826,0.5561694290976059,0.9752421959095802,0.7083659108678655
0.333,0.6925619834710743,0.5568531038721574,0.9752421959095802,0.7089201877934272
0.334,0.6929752066115702,0.5571955719557196,0.9752421959095802,0.7091976516634051
0.335,0.6929752066115702,0.5571955719557196,0.9752421959095802,0.7091976516634051
0.336,0.6929752066115702,0.5571955719557196,0.9752421959095802,0.7091976516634051
0.337,0.6942148760330579,0.5582255083179297,0.9752421959095802,0.7100313479623824
