epoch,loss
1,6.2202558517456055
2,6.174788475036621
3,5.467758655548096
4,5.348217487335205
5,5.294382095336914
6,5.250545501708984
7,5.206982612609863
8,5.170594692230225
9,5.146754264831543
10,5.110673904418945
11,5.081242561340332
12,5.063323497772217
13,5.045098304748535
14,5.0131120681762695
15,5.0058112144470215
16,4.986964225769043
17,4.977212429046631
18,4.96182107925415
19,4.938600063323975
20,4.933499336242676
21,4.927353382110596
22,4.915459156036377
23,4.9123430252075195
24,4.904592990875244
25,4.89597225189209
26,4.8886799812316895
27,4.878705024719238
28,4.873843193054199
29,4.8716583251953125
30,4.859090805053711
31,4.851161956787109
32,4.853902816772461
33,4.852929592132568
34,4.845205307006836
35,4.8413825035095215
36,4.834370136260986
37,4.830383777618408
38,4.828662395477295
39,4.825197696685791
40,4.814863204956055
41,4.815230846405029
42,4.813515663146973
43,4.811441421508789
44,4.81493616104126
45,4.80785608291626
46,4.8063740730285645
47,4.796888828277588
48,4.795763969421387
49,4.797611713409424
50,4.792903900146484
51,4.799448490142822
52,4.79421854019165
53,4.790254592895508
54,4.794753551483154
55,4.787662982940674
56,4.78627347946167
57,4.784682750701904
58,4.777804851531982
59,4.788376808166504
60,4.774727821350098
61,4.786866188049316
62,4.769390106201172
63,4.772257328033447
64,4.775022983551025
65,4.773952007293701
66,4.770303726196289
67,4.766505718231201
68,4.759243965148926
69,4.766293525695801
70,4.762855529785156
71,4.763990879058838
72,4.775674819946289
73,4.760476589202881
74,4.753943920135498
75,4.757714748382568
76,4.7598724365234375
77,4.75963020324707
78,4.758114814758301
79,4.750505447387695
80,4.747238636016846
81,4.755147457122803
82,4.746109962463379
83,4.7503886222839355
84,4.7462592124938965
85,4.74526309967041
86,4.746490955352783
87,4.7400431632995605
88,4.74118709564209
89,4.737749099731445
90,4.741460800170898
91,4.739418983459473
92,4.741724967956543
93,4.740958213806152
94,4.735448360443115
95,4.74051570892334
96,4.73793363571167
97,4.7341132164001465
98,4.738364219665527
99,4.735340595245361
100,4.733209609985352
101,4.737997055053711
102,4.734293460845947
103,4.735006332397461
104,4.7310099601745605
105,4.736271381378174
106,4.734655380249023
107,4.733231067657471
108,4.732998847961426
