threshold,accuracy,precision,recall,f1
-4.899079918861389,0.38439306358381503,0.38439306358381503,1.0,0.5553235908141962
-4.267183848954737,0.3856317093311313,0.38486978090119883,1.0,0.5558208955223881
-3.575788830041885,0.3864574731626755,0.38518824989656597,1.0,0.5561529271206691
-3.2003507487773897,0.3876961189099917,0.3856669428334714,1.0,0.5566517189835576
-2.9658547668457027,0.38852188274153593,0.38598673300165837,1.0,0.5569847442416991
-2.7467351043224335,0.3897605284888522,0.38646741386467415,1.0,0.5574850299401197
-2.7164182136654853,0.3905862923203964,0.3867885334441213,1.0,0.5578190533253445
-2.6686245841160416,0.3914120561519405,0.38711018711018713,1.0,0.5581534772182254
-2.558386583089828,0.3926507018992568,0.38759367194004996,1.0,0.5586558655865587
-2.463529513657093,0.3926507018992568,0.3875,0.9989258861439313,0.5583908736115281
-2.379136655330658,0.3930635838150289,0.3875677930746767,0.9978517722878625,0.5582932692307693
-2.3032402112483976,0.3938893476465731,0.38789144050104385,0.9978517722878625,0.5586289837642814
-2.220792922973633,0.3951279933938893,0.3883779264214047,0.9978517722878625,0.5591333132711406
-2.197400057375431,0.3959537572254335,0.3887029288702929,0.9978517722878625,0.5594700391448358
-2.1333749668598174,0.3959537572254335,0.38860971524288107,0.9967776584317938,0.5592045796926786
-2.0890560710430144,0.39719240297274977,0.3890985324947589,0.9967776584317938,0.5597104945717732
-2.057405511856079,0.39801816680429397,0.38942509441879986,0.9967776584317938,0.56004828002414
-2.012579583406448,0.3992568125516102,0.3899159663865546,0.9967776584317938,0.560555723346421
-1.97664516210556,0.4000825763831544,0.3902439024390244,0.9967776584317938,0.5608945300695074
-1.9538740429878234,0.4000825763831544,0.39015151515151514,0.9957035445757251,0.5606289688539462
-1.8896037632226943,0.4004954582989265,0.39022334597555836,0.9946294307196563,0.5605326876513317
-1.8570336989164353,0.40132122213047067,0.3905525094896668,0.9946294307196563,0.5608721986674743
-1.8063117740154266,0.40255986787778697,0.3910472972972973,0.9946294307196563,0.5613822370415278
-1.7621878608465196,0.40255986787778697,0.39095519864750633,0.9935553168635876,0.5611161662117076
-1.6839595718383789,0.4037985136251032,0.3914515446466356,0.9935553168635876,0.5616272009714632
-1.6343522757291793,0.4046242774566474,0.39178314273612874,0.9935553168635876,0.5619684082624544
-1.6074128897190092,0.40545004128819156,0.3921153030945316,0.9935553168635876,0.5623100303951368
-1.576084115386009,0.40668868703550787,0.39261460101867574,0.9935553168635876,0.5628232430787953
-1.551985827445984,0.407514450867052,0.3929481733220051,0.9935553168635876,0.563165905631659
-1.533794327020645,0.4087530966143683,0.3934495959166312,0.9935553168635876,0.5636806825106643
-1.4941299068927765,0.40957886044591246,0.393784589186888,0.9935553168635876,0.5640243902439024
-1.4878777825832368,0.40999174236168456,0.3938618925831202,0.9924812030075187,0.5639304241684467
-1.4159404153823851,0.40999174236168456,0.3937713310580205,0.99140708915145,0.5636641221374046
-1.375196060180664,0.4108175061932287,0.39410760034158837,0.99140708915145,0.564008554842652
-1.3550160510540008,0.412056151940545,0.3946130825138948,0.99140708915145,0.5645259938837921
-1.3346491503715514,0.41288191577208916,0.3949507916131793,0.99140708915145,0.5648714810281518
-1.3221711483001708,0.41412056151940546,0.395458440445587,0.99140708915145,0.5653905053598774
-1.2919273149967194,0.4149463253509496,0.3957975986277873,0.99140708915145,0.5657370517928287
-1.267401109099388,0.4149463253509496,0.39570815450643776,0.9903329752953813,0.5654707145047532
-1.2296065765619277,0.4161849710982659,0.396218306832832,0.9903329752953813,0.5659914057704113
-1.2124092960357666,0.4161849710982659,0.3961290322580645,0.9892588614393125,0.5657248157248157
-1.2076435129642487,0.41742361684558216,0.39664082687338503,0.9892588614393125,0.566246541653858
-1.1989454011917113,0.41824938067712636,0.39698275862068966,0.9892588614393125,0.5665948938788066
-1.1935330225229264,0.4194880264244426,0.39749676305567544,0.9892588614393125,0.5671182266009852
-1.182591859102249,0.4194880264244426,0.39740820734341253,0.9881847475832438,0.5668515095502157
-1.174601016640663,0.4203137902559868,0.39775183744055337,0.9881847475832438,0.5672009864364982
-1.160841920375824,0.42155243600330305,0.39826839826839827,0.9881847475832438,0.5677260104905894
-1.1508418760299681,0.42237819983484726,0.3986135181975737,0.9881847475832438,0.5680765668416178
-1.1382491817474365,0.4236168455821635,0.39913232104121477,0.9881847475832438,0.5686032138442522
-1.1171164104938507,0.4244426094137077,0.39947894051237515,0.9881847475832438,0.5689548546691404
-1.104199969768524,0.42568125516102395,0.4,0.9881847475832438,0.5694831321572269
-1.0846578192710876,0.4265070189925681,0.40034812880765885,0.9881847475832438,0.5698358624961288
-1.081680984020233,0.4273327828241123,0.40069686411149824,0.9881847475832438,0.5701890300588782
-1.0774598286151886,0.4277456647398844,0.4007849978194505,0.9871106337271751,0.5700992555831266
-1.0633074736595154,0.42857142857142855,0.4011348756001746,0.9871106337271751,0.5704531346989448
-1.0482763290405273,0.42981007431874485,0.40166083916083917,0.9871106337271751,0.5709847778813296
-1.0397860851287841,0.430635838150289,0.4020122484689414,0.9871106337271751,0.571339757538079
-1.0318407919406891,0.4314616019818332,0.4023642732049037,0.9871106337271751,0.5716951788491447
-1.027409083843231,0.43270024772914945,0.4028934677772907,0.9871106337271751,0.5722291407222914
-1.017763237953186,0.43352601156069365,0.403247038174638,0.9871106337271751,0.5725856697819315
-1.0139437437057495,0.4347646573080099,0.4037785588752197,0.9871106337271751,0.5731212971624571
-1.005791434645653,0.4355904211395541,0.40413368513632364,0.9871106337271751,0.5734789391575663
-0.9986669459342956,0.43682906688687034,0.4046675473359753,0.9871106337271751,0.5740162398500936
-0.9797468748688698,0.43765483071841454,0.40502423975319524,0.9871106337271751,0.574375
-0.9672235412597655,0.43765483071841454,0.40494044993383327,0.9860365198711063,0.574108818011257
-0.958756520152092,0.4388934764657308,0.40547703180212014,0.9860365198711063,0.5746478873239437
-0.9442450060844422,0.439719240297275,0.40583554376657827,0.9860365198711063,0.5750078296273098
-0.932958915233612,0.44095788604459124,0.4063745019920319,0.9860365198711063,0.5755485893416928
-0.9219213895797729,0.44178364987613544,0.40673460345591494,0.9860365198711063,0.5759096612296111
-0.9109591698646544,0.4430222956234517,0.4072759538598048,0.9860365198711063,0.5764521193092622
-0.8681348609924313,0.4438480594549959,0.40763765541740676,0.9860365198711063,0.5768143261074458
-0.8513070015907286,0.44467382328654004,0.408,0.9860365198711063,0.5771769883684376
-0.8285753231048584,0.44591246903385634,0.40854472630173566,0.9860365198711063,0.5777218376337319
-0.8186459584236147,0.4467382328654005,0.4089086859688196,0.9860365198711063,0.5780856423173804
-0.8103986554145813,0.4471511147811726,0.4090098126672614,0.9849624060150376,0.5780018909549323
-0.794746458530426,0.4471511147811726,0.4089285714285714,0.9838882921589689,0.5777357300536109
-0.7845560245513915,0.4479768786127168,0.4092940125111707,0.9838882921589689,0.5781003471126538
-0.7678412547707557,0.4475639966969447,0.40894854586129753,0.9817400644468314,0.5773847125710676
-0.7538248362541199,0.44838976052848883,0.40931482310792655,0.9817400644468314,0.5777496839443742
-0.7491037411689758,0.44962840627580514,0.4098654708520179,0.9817400644468314,0.5782980069598228
-0.7427427768707275,0.4504541701073493,0.4102333931777379,0.9817400644468314,0.5786641342196898
-0.7289533927440643,0.4516928158546656,0.4107865168539326,0.9817400644468314,0.5792141951837769
-0.718593918800354,0.45251857968620973,0.4111560953666217,0.9817400644468314,0.579581483830057
-0.7097122522592544,0.45334434351775393,0.4115263394867177,0.9817400644468314,0.5799492385786802
-0.696706732749939,0.4545829892650702,0.412082957619477,0.9817400644468314,0.5805017465862179
-0.6898511791229247,0.4554087530966144,0.41245487364620936,0.9817400644468314,0.5808706704798221
-0.6764902529716491,0.45664739884393063,0.4130140081337551,0.9817400644468314,0.5814249363867684
