threshold,accuracy,precision,recall,f1
-0.7390334129333496,0.4186622625928984,0.390546122074346,0.9140708915145005,0.547266881028939
-0.7377461006641388,0.41783649876135426,0.3899862195682131,0.9119226638023631,0.5463320463320464
-0.732861741065979,0.41701073492981006,0.3894252873563218,0.9097744360902256,0.54539600772698
-0.7279457690715789,0.41824938067712636,0.38996316758747696,0.9097744360902256,0.5459233000322269
-0.7249486465454101,0.41742361684558216,0.38940092165898615,0.907626208378088,0.54498548855208
-0.7173541676998139,0.41783649876135426,0.3894785417628057,0.9065520945220193,0.5448676565526146
-0.7122071037292481,0.41783649876135426,0.38937644341801386,0.9054779806659506,0.5445736434108527
-0.7073527643680574,0.4190751445086705,0.38991674375578167,0.9054779806659506,0.545101842870999
-0.696291612625122,0.4199009083402147,0.3902777777777778,0.9054779806659506,0.5454545454545454
-0.6895104234218598,0.42072667217175885,0.39063948100092677,0.9054779806659506,0.5458077047588217
-0.685132224559784,0.42196531791907516,0.3911832946635731,0.9054779806659506,0.5463383020090732
-0.6812103378772736,0.42196531791907516,0.3910822108685555,0.9044038668098818,0.5460440985732814
-0.6788626155853272,0.4232039636663914,0.3916279069767442,0.9044038668098818,0.5465757870821162
-0.6632574467658995,0.4232039636663914,0.3915270018621974,0.9033297529538131,0.5462812601493992
-0.658083713054657,0.4240297274979356,0.3918918918918919,0.9033297529538131,0.5466363340916477
-0.6537828779220581,0.42526837324525185,0.39244050396640223,0.9033297529538131,0.5471698113207547
-0.6494378471374511,0.42526837324525185,0.3923400280242877,0.9022556390977443,0.546875
-0.6421371486186981,0.42485549132947975,0.39195509822263797,0.9001074113856069,0.5461062235255784
-0.6369205355644226,0.4240297274979356,0.3913857677902622,0.8979591836734694,0.5451581349853277
-0.6327238666415212,0.42526837324525185,0.3919362400375059,0.8979591836734694,0.5456919060052219
-0.6265739631652834,0.42609413707679605,0.39230408259033317,0.8979591836734694,0.5460483344219464
-0.6206951193809509,0.4269199009083402,0.39267261625176136,0.8979591836734694,0.5464052287581699
-0.6199235806465149,0.4265070189925681,0.3922859830667921,0.8958109559613319,0.5456329735034348
-0.6108717370033264,0.4273327828241123,0.3926553672316384,0.8958109559613319,0.5459901800327333
-0.6038491983413696,0.4277456647398844,0.3927392739273927,0.8947368421052632,0.5458715596330275
-0.6012973785400391,0.42857142857142855,0.39310995752713546,0.8947368421052632,0.5462295081967213
-0.599055653333664,0.42981007431874485,0.3936672967863894,0.8947368421052632,0.5467673121102724
-0.5978783521652222,0.42981007431874485,0.3935666982024598,0.8936627282491945,0.5464696223316913
-0.5910315818786621,0.430635838150289,0.3939393939393939,0.8936627282491945,0.5468287873808741
-0.5876123301982877,0.4318744838976053,0.39449976292081557,0.8936627282491945,0.5473684210526316
-0.5792402744293212,0.4318744838976053,0.39439962031324155,0.8925886143931256,0.5470704410796576
-0.5756474163532257,0.4314616019818332,0.39401140684410646,0.8904403866809882,0.5462932454695223
-0.5739804096221924,0.4314616019818332,0.3939105613701237,0.8893662728249194,0.5459940652818991
-0.5692612752914429,0.4314616019818332,0.39380952380952383,0.8882921589688507,0.5456944902672385
-0.5644554080963134,0.4310487200660611,0.39341917024320455,0.8861439312567132,0.5449141347424042
-0.5626215171813964,0.4310487200660611,0.3933174224343675,0.8850698174006445,0.5446133509583608
-0.5586692047119141,0.4314616019818332,0.3934034416826004,0.8839957035445757,0.5444922262652994
-0.5554337327480316,0.430635838150289,0.392822966507177,0.8818474758324383,0.5435286329030122
-0.5536045815944671,0.4310487200660611,0.392908481073311,0.8807733619763695,0.5434062292909212
-0.5519070913791656,0.4318744838976053,0.3932853717026379,0.8807733619763695,0.5437665782493368
-0.5464127111434935,0.4318744838976053,0.3931829092654825,0.8796992481203008,0.5434638354346384
-0.5450632205009459,0.4314616019818332,0.39278846153846153,0.8775510204081632,0.5426768515443374
-0.539636288166046,0.4322873658133774,0.3931665062560154,0.8775510204081632,0.5430375540046527
-0.5375997005701065,0.43352601156069365,0.3937349397590361,0.8775510204081632,0.543579507651364
-0.5337938423156737,0.43270024772914945,0.3931500241196334,0.8754027926960258,0.5426098535286284
-0.53043487906456,0.43393889347646575,0.39371980676328505,0.8754027926960258,0.5431522825724758
-0.5270500984191897,0.4347646573080099,0.39410058027079303,0.8754027926960258,0.543514504834945
-0.5177269601821899,0.4347646573080099,0.39399806389157793,0.874328678839957,0.5432098765432098
-0.5142128038406373,0.435177539223782,0.39408628211342706,0.8732545649838883,0.5430861723446894
-0.5108810369968414,0.4360033030553262,0.39446870451237265,0.8732545649838883,0.5434491978609626
-0.5091586828231812,0.4355904211395541,0.3940719144800777,0.8711063372717508,0.5426564068250251
-0.5054759433269501,0.43641618497109824,0.3944552529182879,0.8711063372717508,0.5430197522597925
-0.4998526353836059,0.43724194880264244,0.39483933787731257,0.8711063372717508,0.5433835845896148
-0.4974396257400513,0.43765483071841454,0.39492930277913213,0.8700322234156821,0.5432595573440644
-0.4968592143058777,0.4384805945499587,0.3953147877013177,0.8700322234156821,0.5436241610738255
-0.49573602914810183,0.4388934764657308,0.39540566959921797,0.8689581095596133,0.5435001679543164
-0.4928441104888916,0.439719240297275,0.3957925636007828,0.8689581095596133,0.5438655462184874
-0.4906647362709046,0.44095788604459124,0.396374326310632,0.8689581095596133,0.544414535666218
-0.4828330645561218,0.4401321222130471,0.3957822461991172,0.8668098818474759,0.5434343434343434
-0.48091500717401503,0.44095788604459124,0.3961708394698085,0.8668098818474759,0.543800539083558
-0.4747867488861084,0.4421965317919075,0.3967551622418879,0.8668098818474759,0.5443507588532883
-0.4727469379901886,0.4421965317919075,0.39665354330708663,0.8657357679914071,0.5440431994600068
-0.46981244516372683,0.4434351775392238,0.3972400197141449,0.8657357679914071,0.5445945945945946
-0.46558523464202883,0.4434351775392238,0.3971386285150469,0.8646616541353384,0.5442866801893171
-0.46470084953308105,0.44467382328654004,0.3977272727272727,0.8646616541353384,0.544839255499154
-0.4607658004760742,0.44549958711808424,0.3981206726013848,0.8646616541353384,0.5452082627836099
-0.4580719971656799,0.4463253509496284,0.39851485148514854,0.8646616541353384,0.5455777702473738
-0.4566795346736908,0.44591246903385634,0.39811601388200296,0.8625134264232008,0.5447761194029851
-0.4550187721252441,0.4467382328654005,0.39851116625310173,0.8625134264232008,0.5451459606245757
-0.4523804359436035,0.4479768786127168,0.3991053677932406,0.8625134264232008,0.54570166496772
-0.45043827056884767,0.44880264244426094,0.39950248756218903,0.8625134264232008,0.5460727643658619
-0.449806458234787,0.44962840627580514,0.3999003984063745,0.8625134264232008,0.5464443688329363
-0.44462218093872063,0.4500412881915772,0.4,0.8614393125671321,0.5463215258855586
-0.440712911248207,0.44921552436003304,0.39940089865202194,0.8592910848549946,0.5453306066803
-0.4378023157119751,0.44962840627580514,0.3995,0.8582169709989259,0.5452064141931081
-0.4349551081657409,0.4504541701073493,0.3998998998998999,0.8582169709989259,0.5455786958006146
-0.4280849475860596,0.4516928158546656,0.4005012531328321,0.8582169709989259,0.5461380724538619
-0.42428157007694245,0.45251857968620973,0.40090316106372303,0.8582169709989259,0.5465116279069767
